Date,Time,Module,Message
2022-09-01,07:57:43,AlarmHelper,setStatusBarIcon: true
2022-09-01,07:57:43,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-01 16:58:00
2022-09-01,07:57:43,Test,Set Shutdown Alarm Success.
2022-09-19,22:51:44,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-09-19,22:51:44,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-09-19,22:51:44,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-09-19,22:51:44,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-09-19,22:51:44,NotificationUtil,clearAlarmArrivingNotification
2022-09-19,22:51:44,AlarmHelper,clearAlarmArrivingAlarm
2022-09-19,22:51:44,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:20, seconds:0, daysOfWeek:127, time:2022-09-20 07:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-19,22:51:44,AlarmHelper,setStatusBarIcon: true
2022-09-19,22:51:45,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-20 07:18:00
2022-09-19,22:51:45,Test,Set Shutdown Alarm Success.
2022-09-19,22:51:45,NotificationUtil,clearAlarmArrivingNotification
2022-09-19,22:51:45,AlarmHelper,clearAlarmArrivingAlarm
2022-09-19,22:51:45,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:20, seconds:0, daysOfWeek:127, time:2022-09-20 07:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-19,22:51:45,AlarmHelper,setStatusBarIcon: true
2022-09-19,22:51:45,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-09-19,22:51:46,NotificationUtil,clearAlarmArrivingNotification
2022-09-19,22:51:46,AlarmHelper,clearAlarmArrivingAlarm
2022-09-19,22:51:46,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:20, seconds:0, daysOfWeek:127, time:2022-09-20 07:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-19,22:51:46,AlarmHelper,setStatusBarIcon: true
2022-09-19,22:51:46,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-20 07:18:00
2022-09-19,22:51:46,Test,Set Shutdown Alarm Success.
2022-09-19,22:51:46,AlarmHelper,setZenMode
2022-09-19,23:30:01,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-09-19,23:30:01,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-09-19,23:30:01,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-09-19,23:30:01,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-09-19,23:30:01,NotificationUtil,clearAlarmArrivingNotification
2022-09-19,23:30:01,AlarmHelper,clearAlarmArrivingAlarm
2022-09-19,23:30:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:20, seconds:0, daysOfWeek:127, time:2022-09-20 07:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-19,23:30:01,AlarmHelper,setStatusBarIcon: true
2022-09-19,23:30:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-20 07:18:00
2022-09-19,23:30:01,Test,Set Shutdown Alarm Success.
2022-09-19,23:30:01,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-09-19,23:30:01,AlarmHelper,setZenMode
2022-09-29,19:18:41,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-09-29,19:18:41,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-09-29,19:18:41,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-09-29,19:18:41,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-09-29,19:18:41,NotificationUtil,clearAlarmArrivingNotification
2022-09-29,19:18:41,AlarmHelper,clearAlarmArrivingAlarm
2022-09-29,19:18:41,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:0, seconds:0, daysOfWeek:127, time:2022-09-30 07:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-29,19:18:41,AlarmHelper,setStatusBarIcon: true
2022-09-29,19:18:41,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-30 06:58:00
2022-09-29,19:18:41,Test,Set Shutdown Alarm Success.
2022-09-29,19:53:18,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-09-29,19:53:18,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-09-29,19:53:18,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-09-29,19:53:18,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-09-29,19:53:18,NotificationUtil,clearAlarmArrivingNotification
2022-09-29,19:53:18,AlarmHelper,clearAlarmArrivingAlarm
2022-09-29,19:53:18,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:7, minutes:0, seconds:0, daysOfWeek:127, time:2022-09-30 07:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-09-29,19:53:18,AlarmHelper,setStatusBarIcon: true
2022-09-29,19:53:18,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-09-30 06:58:00
2022-09-29,19:53:18,Test,Set Shutdown Alarm Success.
2022-09-29,19:53:18,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-09-29,19:53:18,AlarmHelper,setZenMode
2022-10-20,21:19:32,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-10-20,21:19:32,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-10-20,21:19:32,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-10-20,21:19:32,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-10-20,21:19:32,NotificationUtil,clearAlarmArrivingNotification
2022-10-20,21:19:32,AlarmHelper,clearAlarmArrivingAlarm
2022-10-20,21:19:32,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:20, seconds:0, daysOfWeek:31, time:2022-10-21 07:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-10-20,21:19:32,AlarmHelper,setStatusBarIcon: true
2022-10-20,21:19:32,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-10-21 07:18:00
2022-10-20,21:19:32,Test,Set Shutdown Alarm Success.
2022-10-31,20:39:16,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-10-31,20:39:16,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-10-31,20:39:16,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-10-31,20:39:16,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-10-31,20:39:16,NotificationUtil,clearAlarmArrivingNotification
2022-10-31,20:39:16,AlarmHelper,clearAlarmArrivingAlarm
2022-10-31,20:39:16,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:0, seconds:0, daysOfWeek:63, time:2022-11-01 07:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-10-31,20:39:16,AlarmHelper,setStatusBarIcon: true
2022-10-31,20:39:16,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-01 06:58:00
2022-10-31,20:39:16,Test,Set Shutdown Alarm Success.
2022-10-31,20:39:16,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-10-31,20:39:16,AlarmHelper,setZenMode
2022-11-01,00:24:29,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-11-01,00:24:29,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-11-01,00:24:29,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-11-01,00:24:29,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-11-01,00:24:29,NotificationUtil,clearAlarmArrivingNotification
2022-11-01,00:24:29,AlarmHelper,clearAlarmArrivingAlarm
2022-11-01,00:24:29,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:0, seconds:0, daysOfWeek:63, time:2022-11-01 07:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-01,00:24:29,AlarmHelper,setStatusBarIcon: true
2022-11-01,00:24:29,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-01 06:58:00
2022-11-01,00:24:29,Test,Set Shutdown Alarm Success.
2022-11-01,00:24:29,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-11-01,00:24:30,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:0, seconds:0, daysOfWeek:63, time:2022-11-01 07:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-01,00:24:30,AlarmHelper,setStatusBarIcon: true
2022-11-01,00:24:30,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-01 06:58:00
2022-11-01,00:24:30,Test,Set Shutdown Alarm Success.
2022-11-01,00:24:30,AlarmHelper,setZenMode
2022-11-01,21:59:14,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-11-01,21:59:15,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-11-01,21:59:15,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-11-01,21:59:15,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-11-01,21:59:15,NotificationUtil,clearAlarmArrivingNotification
2022-11-01,21:59:15,AlarmHelper,clearAlarmArrivingAlarm
2022-11-01,21:59:15,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:8, minutes:0, seconds:0, daysOfWeek:63, time:2022-11-02 08:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-01,21:59:15,AlarmHelper,setStatusBarIcon: true
2022-11-01,21:59:15,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-02 07:58:00
2022-11-01,21:59:15,Test,Set Shutdown Alarm Success.
2022-11-01,21:59:15,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-11-01,21:59:15,AlarmHelper,setZenMode
2022-11-04,18:51:30,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-11-04,18:51:30,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-11-04,18:51:30,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-11-04,18:51:30,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-11-04,18:51:30,NotificationUtil,clearAlarmArrivingNotification
2022-11-04,18:51:30,AlarmHelper,clearAlarmArrivingAlarm
2022-11-04,18:51:30,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:15, seconds:0, daysOfWeek:63, time:2022-11-05 07:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-04,18:51:30,AlarmHelper,setStatusBarIcon: true
2022-11-04,18:51:30,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-05 07:13:00
2022-11-04,18:51:30,Test,Set Shutdown Alarm Success.
2022-11-04,18:51:30,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-11-04,18:51:30,AlarmHelper,setZenMode
2022-11-10,10:24:41,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-11-10,10:24:41,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-11-10,10:24:41,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-11-10,10:24:41,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-11-10,10:24:41,NotificationUtil,clearAlarmArrivingNotification
2022-11-10,10:24:41,AlarmHelper,clearAlarmArrivingAlarm
2022-11-10,10:24:41,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:25, seconds:0, daysOfWeek:63, time:2022-11-11 07:25:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-10,10:24:41,AlarmHelper,setStatusBarIcon: true
2022-11-10,10:24:41,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-11 07:23:00
2022-11-10,10:24:41,Test,Set Shutdown Alarm Success.
2022-11-10,10:24:41,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-11-10,10:24:41,AlarmHelper,setZenMode
2022-11-11,00:35:25,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-11-11,00:35:25,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-11-11,00:35:25,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-11-11,00:35:25,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-11-11,00:35:25,NotificationUtil,clearAlarmArrivingNotification
2022-11-11,00:35:25,AlarmHelper,clearAlarmArrivingAlarm
2022-11-11,00:35:25,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:25, seconds:0, daysOfWeek:63, time:2022-11-11 07:25:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-11-11,00:35:25,AlarmHelper,setStatusBarIcon: true
2022-11-11,00:35:25,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-11-11 07:23:00
2022-11-11,00:35:25,Test,Set Shutdown Alarm Success.
2022-11-11,00:35:26,Test,Set Shutdown Alarm Success.
2022-12-03,15:29:47,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-12-03,15:29:47,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-12-03,15:29:47,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-12-03,15:29:47,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-12-03,15:29:47,NotificationUtil,clearAlarmArrivingNotification
2022-12-03,15:29:47,AlarmHelper,clearAlarmArrivingAlarm
2022-12-03,15:29:47,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:8, minutes:15, seconds:0, daysOfWeek:63, time:2022-12-05 08:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-12-03,15:29:47,AlarmHelper,setStatusBarIcon: true
2022-12-03,15:29:47,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-12-05 08:13:00
2022-12-03,15:29:47,Test,Set Shutdown Alarm Success.
2022-12-03,15:29:48,AlarmHelper,clearAlarmArrivingAlarm
2022-12-03,15:29:48,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:8, minutes:15, seconds:0, daysOfWeek:63, time:2022-12-05 08:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-12-03,15:29:48,AlarmHelper,setStatusBarIcon: true
2022-12-03,15:29:48,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-12-05 08:13:00
2022-12-03,15:29:48,Test,Set Shutdown Alarm Success.
2022-12-03,15:29:48,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-12-03,15:29:48,NotificationUtil,clearAlarmArrivingNotification
2022-12-03,15:29:48,AlarmHelper,setZenMode
2022-12-10,22:57:40,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-12-10,22:57:40,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-12-10,22:57:40,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-12-10,22:57:40,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-12-10,22:57:40,NotificationUtil,clearAlarmArrivingNotification
2022-12-10,22:57:40,AlarmHelper,clearAlarmArrivingAlarm
2022-12-10,22:57:40,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:8, minutes:15, seconds:0, daysOfWeek:63, time:2022-12-12 08:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-12-10,22:57:40,AlarmHelper,setStatusBarIcon: true
2022-12-10,22:57:40,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-12-12 08:13:00
2022-12-10,22:57:40,Test,Set Shutdown Alarm Success.
2022-12-10,22:57:40,RingtoneHelper,updateRingtone start
2022-12-10,22:57:40,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-12-10,22:57:40,AlarmHelper,setZenMode
2022-12-16,22:23:22,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-12-16,22:23:22,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-12-16,22:23:22,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-12-16,22:23:22,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-12-16,22:23:22,NotificationUtil,clearAlarmArrivingNotification
2022-12-16,22:23:22,AlarmHelper,clearAlarmArrivingAlarm
2022-12-16,22:23:22,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:30, seconds:0, daysOfWeek:63, time:2022-12-17 07:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-12-16,22:23:22,AlarmHelper,setStatusBarIcon: true
2022-12-16,22:23:22,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-12-17 07:28:00
2022-12-16,22:23:22,Test,Set Shutdown Alarm Success.
2022-12-16,22:23:22,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2022-12-16,22:23:22,AlarmHelper,setZenMode
2022-12-27,21:25:24,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2022-12-27,21:25:25,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2022-12-27,21:25:25,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2022-12-27,21:25:25,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2022-12-27,21:25:25,NotificationUtil,clearAlarmArrivingNotification
2022-12-27,21:25:25,AlarmHelper,clearAlarmArrivingAlarm
2022-12-27,21:25:25,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:30, seconds:0, daysOfWeek:63, time:2022-12-28 07:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2022-12-27,21:25:25,AlarmHelper,setStatusBarIcon: true
2022-12-27,21:25:25,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2022-12-28 07:28:00
2022-12-27,21:25:25,Test,Set Shutdown Alarm Success.
2018-10-27,15:28:24,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2018-10-27,15:28:24,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2018-10-27,15:28:24,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2018-10-27,15:28:24,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2018-10-27,15:28:24,NotificationUtil,clearAlarmArrivingNotification
2018-10-27,15:28:24,AlarmHelper,clearAlarmArrivingAlarm
2018-10-27,15:28:24,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:30, seconds:0, daysOfWeek:63, time:2018-10-29 07:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2018-10-27,15:28:24,AlarmHelper,setStatusBarIcon: true
2018-10-27,15:28:24,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2018-10-29 07:28:00
2018-10-27,15:28:24,Test,Set Shutdown Alarm Success.
2008-12-31,21:30:07,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2008-12-31,21:30:07,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2008-12-31,21:30:08,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2008-12-31,21:30:08,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2008-12-31,21:30:08,NotificationUtil,clearAlarmArrivingNotification
2008-12-31,21:30:08,AlarmHelper,clearAlarmArrivingAlarm
2008-12-31,21:30:08,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:30, seconds:0, daysOfWeek:63, time:2009-01-01 07:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2008-12-31,21:30:08,AlarmHelper,setStatusBarIcon: true
2008-12-31,21:30:08,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2009-01-01 07:28:00
2008-12-31,21:30:08,Test,Set Shutdown Alarm Success.
2023-01-08,00:13:30,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2023-01-08,00:13:30,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2023-01-08,00:13:30,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2023-01-08,00:13:30,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2023-01-08,00:13:30,NotificationUtil,clearAlarmArrivingNotification
2023-01-08,00:13:30,AlarmHelper,clearAlarmArrivingAlarm
2023-01-08,00:13:30,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:30, seconds:0, daysOfWeek:63, time:2023-01-09 07:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-01-08,00:13:30,AlarmHelper,setStatusBarIcon: true
2023-01-08,00:13:30,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-01-09 07:28:00
2023-01-08,00:13:30,Test,Set Shutdown Alarm Success.
2023-01-08,00:13:30,AlarmInitReceiver,receive action: android.intent.action.TIME_SET
2023-01-08,00:13:31,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-01-09 07:28:00
2023-01-08,00:13:31,Test,Set Shutdown Alarm Success.
2023-01-08,00:13:31,AlarmHelper,setZenMode
2008-12-31,21:30:08,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2008-12-31,21:30:08,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:15, seconds:0, daysOfWeek:127, time:2009-01-01 07:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2008-12-31,21:30:08,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2009-01-01 07:13:00
2008-12-31,21:30:08,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2023-01-11,19:46:02,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2023-01-11,19:46:03,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2023-01-11,19:46:03,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2023-01-11,19:46:03,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2023-01-11,19:46:03,NotificationUtil,clearAlarmArrivingNotification
2023-01-11,19:46:03,AlarmHelper,clearAlarmArrivingAlarm
2023-01-11,19:46:03,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:6, enabled:true, hour:7, minutes:15, seconds:0, daysOfWeek:127, time:2023-01-12 07:15:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-01-11,19:46:03,AlarmHelper,setStatusBarIcon: true
2023-01-11,19:46:03,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-01-12 07:13:00
2023-01-11,19:46:03,Test,Set Shutdown Alarm Success.
2023-01-17,19:45:16,AlarmInitReceiver,receive action: android.intent.action.LOCKED_BOOT_COMPLETED
2023-01-17,19:45:16,AlarmInitReceiver,"AlarmInitReceiver, looking up for shut-down alarm"
2023-01-17,19:45:16,AlarmHelper,"save snooze , id : -1 at 01-01 05:29"
2023-01-17,19:45:16,AlarmHelper,"Snooze alarm, id=-1, time=1970-01-01 05:29:59"
2023-01-17,19:45:16,NotificationUtil,clearAlarmArrivingNotification
2023-01-17,19:45:16,AlarmHelper,clearAlarmArrivingAlarm
